username,content,label,cleaning,tokenizing,stopword,stemming,final
Pengguna Google,"bagus membantu,daftar gampang dan sekarang sudah di cetak dan jadii",positif,bagus membantudaftar gampang dan sekarang sudah di cetak dan jadii,"bagus, membantudaftar, gampang, dan, sekarang, sudah, di, cetak, dan, jadii","bagus, membantudaftar, gampang, cetak, jadii","bagus, membantudaftar, gampang, cetak, jadi",bagus membantudaftar gampang cetak jadi
Pengguna Google,"Setiap klik profil aplikasi langsung eror diminta restart, agar dapat diperbaiki",netral,setiap klik profil aplikasi langsung eror diminta restart agar dapat diperbaiki,"setiap, klik, profil, aplikasi, langsung, eror, diminta, restart, agar, dapat, diperbaiki","klik, profil, aplikasi, langsung, eror, restart, diperbaiki","klik, profil, aplikasi, langsung, eror, restart, baik",klik profil aplikasi langsung eror restart baik
Pengguna Google,"Saya suport penuh ni aplikasi walau perfomanya masih belum sebaik versi web, Tolong segera di update agar kami bisa segera menikmati layanan mobile ini.",netral,saya suport penuh ni aplikasi walau perfomanya masih belum sebaik versi web tolong segera di update agar kami bisa segera menikmati layanan mobile ini,"saya, suport, penuh, ni, aplikasi, walau, perfomanya, masih, belum, sebaik, versi, web, tolong, segera, di, update, agar, kami, bisa, segera, menikmati, layanan, mobile, ini","suport, penuh, ni, aplikasi, perfomanya, versi, web, tolong, update, menikmati, layanan, mobile","suport, penuh, ni, aplikasi, perfomanya, versi, web, tolong, update, nikmat, layan, mobile",suport penuh ni aplikasi perfomanya versi web tolong update nikmat layan mobile
Pengguna Google,Tolong di bantu kode verifikasi. Saat mendaftar. Di situ tertulis kode sdh terkirim di gmail. Tapi kok tidak muncul kode nya,negatif,tolong di bantu kode verifikasi saat mendaftar di situ tertulis kode sdh terkirim di gmail tapi kok tidak muncul kode nya,"tolong, di, bantu, kode, verifikasi, saat, mendaftar, di, situ, tertulis, kode, sdh, terkirim, di, gmail, tapi, kok, tidak, muncul, kode, nya","tolong, bantu, kode, verifikasi, mendaftar, situ, tertulis, kode, sdh, terkirim, gmail, muncul, kode, nya","tolong, bantu, kode, verifikasi, daftar, situ, tulis, kode, sdh, kirim, gmail, muncul, kode, nya",tolong bantu kode verifikasi daftar situ tulis kode sdh kirim gmail muncul kode nya
Pengguna Google,Kenapa gak bisa buka profil kita sendiri ya ? Tiap buka tiba2 keluar app..,negatif,kenapa gak bisa buka profil kita sendiri ya  tiap buka tiba keluar app,"kenapa, gak, bisa, buka, profil, kita, sendiri, ya, tiap, buka, tiba, keluar, app","gak, buka, profil, ya, buka, app","gak, buka, profil, ya, buka, app",gak buka profil ya buka app
Pengguna Google,"RIBET, web untuk daftar NPWP sering error tidak bisa digunakan sama sekali, kalau kaya gini wajar aja orang lebih Seneng pakai jasa calo",negatif,ribet web untuk daftar npwp sering error tidak bisa digunakan sama sekali kalau kaya gini wajar aja orang lebih seneng pakai jasa calo,"ribet, web, untuk, daftar, npwp, sering, error, tidak, bisa, digunakan, sama, sekali, kalau, kaya, gini, wajar, aja, orang, lebih, seneng, pakai, jasa, calo","ribet, web, daftar, npwp, error, kaya, gini, wajar, aja, orang, seneng, pakai, jasa, calo","ribet, web, daftar, npwp, error, kaya, gin, wajar, aja, orang, neng, pakai, jasa, calo",ribet web daftar npwp error kaya gin wajar aja orang neng pakai jasa calo
Pengguna Google,"mengajukan EFIN sulit ketika sudah mencapai tahap kirim kode verifikasi, karena dari SMS hingga saat ini tidak masuk",netral,mengajukan efin sulit ketika sudah mencapai tahap kirim kode verifikasi karena dari sms hingga saat ini tidak masuk,"mengajukan, efin, sulit, ketika, sudah, mencapai, tahap, kirim, kode, verifikasi, karena, dari, sms, hingga, saat, ini, tidak, masuk","mengajukan, efin, sulit, mencapai, tahap, kirim, kode, verifikasi, sms, masuk","aju, efin, sulit, capai, tahap, kirim, kode, verifikasi, sms, masuk",aju efin sulit capai tahap kirim kode verifikasi sms masuk
Pengguna Google,"Coba buat aplikasi yang mudah agar pengguna nyaman, untuk buat laporannya enggak bisa Ã°Å¸Ëœâ€¡Ã°Å¸Ëœâ€¡Ã°Å¸Ëœâ€¡",netral,coba buat aplikasi yang mudah agar pengguna nyaman untuk buat laporannya enggak bisa ,"coba, buat, aplikasi, yang, mudah, agar, pengguna, nyaman, untuk, buat, laporannya, enggak, bisa","coba, aplikasi, mudah, pengguna, nyaman, laporannya","coba, aplikasi, mudah, guna, nyaman, lapor",coba aplikasi mudah guna nyaman lapor
Pengguna Google,Login gagal. Coba login melalui website bisa. Aplikasi tidak berfungsi,negatif,login gagal coba login melalui website bisa aplikasi tidak berfungsi,"login, gagal, coba, login, melalui, website, bisa, aplikasi, tidak, berfungsi","login, gagal, coba, login, website, aplikasi, berfungsi","login, gagal, coba, login, website, aplikasi, fungsi",login gagal coba login website aplikasi fungsi
Pengguna Google,Mau bikin biling pilihan pajak sama pilihan setoran tidak mau muncul tolong diperbaiki,negatif,mau bikin biling pilihan pajak sama pilihan setoran tidak mau muncul tolong diperbaiki,"mau, bikin, biling, pilihan, pajak, sama, pilihan, setoran, tidak, mau, muncul, tolong, diperbaiki","bikin, biling, pilihan, pajak, pilihan, setoran, muncul, tolong, diperbaiki","bikin, biling, pilih, pajak, pilih, setor, muncul, tolong, baik",bikin biling pilih pajak pilih setor muncul tolong baik
Pengguna Google,Kadang ada kendala saat membuka aplikasi. Lama tidak muncul,negatif,kadang ada kendala saat membuka aplikasi lama tidak muncul,"kadang, ada, kendala, saat, membuka, aplikasi, lama, tidak, muncul","kadang, kendala, membuka, aplikasi, muncul","kadang, kendala, buka, aplikasi, muncul",kadang kendala buka aplikasi muncul
Pengguna Google,"Anying... ribet bener mo bayar pajak. Simple in la bangke. Bnyk bet birokrasinya. Bukannya gamau bayar, tapi ribet bgt sat...",negatif,anying ribet bener mo bayar pajak simple in la bangke bnyk bet birokrasinya bukannya gamau bayar tapi ribet bgt sat,"anying, ribet, bener, mo, bayar, pajak, simple, in, la, bangke, bnyk, bet, birokrasinya, bukannya, gamau, bayar, tapi, ribet, bgt, sat","anying, ribet, bener, mo, bayar, pajak, simple, in, la, bangke, bnyk, bet, birokrasinya, gamau, bayar, ribet, bgt, sat","anying, ribet, bener, mo, bayar, pajak, simple, in, la, bangke, bnyk, bet, birokrasi, gamau, bayar, ribet, bgt, sat",anying ribet bener mo bayar pajak simple in la bangke bnyk bet birokrasi gamau bayar ribet bgt sat
Pengguna Google,"Masa mau lapor masalah lewat aplikasi juga harus pakai pulsa sendiri, aplikasi pemerintah kurang bermutu ga bisa di pakai lapor pajak",negatif,masa mau lapor masalah lewat aplikasi juga harus pakai pulsa sendiri aplikasi pemerintah kurang bermutu ga bisa di pakai lapor pajak,"masa, mau, lapor, masalah, lewat, aplikasi, juga, harus, pakai, pulsa, sendiri, aplikasi, pemerintah, kurang, bermutu, ga, bisa, di, pakai, lapor, pajak","lapor, aplikasi, pakai, pulsa, aplikasi, pemerintah, bermutu, ga, pakai, lapor, pajak","lapor, aplikasi, pakai, pulsa, aplikasi, perintah, mutu, ga, pakai, lapor, pajak",lapor aplikasi pakai pulsa aplikasi perintah mutu ga pakai lapor pajak
Pengguna Google,"Tiap mau login selalu gagal, Kalau login lewat web selalu berhasil Ã°Å¸ËœÂ£Ã°Å¸ËœÂ«",negatif,tiap mau login selalu gagal kalau login lewat web selalu berhasil ,"tiap, mau, login, selalu, gagal, kalau, login, lewat, web, selalu, berhasil","login, gagal, login, web, berhasil","login, gagal, login, web, hasil",login gagal login web hasil
Pengguna Google,"Ngga bisa login lewat aplikasi padahal udah daftar lewat online di web, udah terverifikasi juga . Gimana coba?",negatif,ngga bisa login lewat aplikasi padahal udah daftar lewat online di web udah terverifikasi juga  gimana coba,"ngga, bisa, login, lewat, aplikasi, padahal, udah, daftar, lewat, online, di, web, udah, terverifikasi, juga, gimana, coba","ngga, login, aplikasi, udah, daftar, online, web, udah, terverifikasi, gimana, coba","ngga, login, aplikasi, udah, daftar, online, web, udah, verifikasi, gimana, coba",ngga login aplikasi udah daftar online web udah verifikasi gimana coba
Pengguna Google,"Server lagi maintenance kah?? Plis perbaiki secepatnya, jangan hanya menagih pajak saja bisanya",netral,server lagi maintenance kah plis perbaiki secepatnya jangan hanya menagih pajak saja bisanya,"server, lagi, maintenance, kah, plis, perbaiki, secepatnya, jangan, hanya, menagih, pajak, saja, bisanya","server, maintenance, kah, plis, perbaiki, secepatnya, menagih, pajak, bisanya","server, maintenance, kah, plis, baik, cepat, tagih, pajak, bisa",server maintenance kah plis baik cepat tagih pajak bisa
Pengguna Google,Susah login sudah ubah password tetep ga bisa masuk tolong dibantu,negatif,susah login sudah ubah password tetep ga bisa masuk tolong dibantu,"susah, login, sudah, ubah, password, tetep, ga, bisa, masuk, tolong, dibantu","susah, login, ubah, password, tetep, ga, masuk, tolong, dibantu","susah, login, ubah, password, tetep, ga, masuk, tolong, bantu",susah login ubah password tetep ga masuk tolong bantu
Pengguna Google,"Sudah bayar pajak, Mau lapor SPT gabisa di app, di web pun error. Hmmm. Terus kemana atuh...?",negatif,sudah bayar pajak mau lapor spt gabisa di app di web pun error hmmm terus kemana atuh,"sudah, bayar, pajak, mau, lapor, spt, gabisa, di, app, di, web, pun, error, hmmm, terus, kemana, atuh","bayar, pajak, lapor, spt, gabisa, app, web, error, hmmm, kemana, atuh","bayar, pajak, lapor, spt, gabisa, app, web, error, hmmm, mana, atuh",bayar pajak lapor spt gabisa app web error hmmm mana atuh
Pengguna Google,daftar no kk nik benar tapi gak terdaftar ya udah kalau gak bayar pajak. jgn salahkan gw.,negatif,daftar no kk nik benar tapi gak terdaftar ya udah kalau gak bayar pajak jgn salahkan gw,"daftar, no, kk, nik, benar, tapi, gak, terdaftar, ya, udah, kalau, gak, bayar, pajak, jgn, salahkan, gw","daftar, no, kk, nik, gak, terdaftar, ya, udah, gak, bayar, pajak, jgn, salahkan, gw","daftar, no, kk, nik, gak, daftar, ya, udah, gak, bayar, pajak, jgn, salah, gw",daftar no kk nik gak daftar ya udah gak bayar pajak jgn salah gw
Pengguna Google,"Ayolah dibikin biar gak logout mulu, setiap bulan mo bayar mesti login dulu",negatif,ayolah dibikin biar gak logout mulu setiap bulan mo bayar mesti login dulu,"ayolah, dibikin, biar, gak, logout, mulu, setiap, bulan, mo, bayar, mesti, login, dulu","ayolah, dibikin, biar, gak, logout, mulu, mo, bayar, mesti, login","ayo, bikin, biar, gak, logout, mulu, mo, bayar, mesti, login",ayo bikin biar gak logout mulu mo bayar mesti login
Pengguna Google,"Bobrok sekedar buat aplikasi menggunakan uang anggaran tappi gak bermanfaat, gini mau narik ppn 12% pph 21 sudah membuat masyarakat tercekik bos. Antara kebijakan dan pelaksana wajib pajak tidak di pertimbangkan",negatif,bobrok sekedar buat aplikasi menggunakan uang anggaran tappi gak bermanfaat gini mau narik ppn  pph  sudah membuat masyarakat tercekik bos antara kebijakan dan pelaksana wajib pajak tidak di pertimbangkan,"bobrok, sekedar, buat, aplikasi, menggunakan, uang, anggaran, tappi, gak, bermanfaat, gini, mau, narik, ppn, pph, sudah, membuat, masyarakat, tercekik, bos, antara, kebijakan, dan, pelaksana, wajib, pajak, tidak, di, pertimbangkan","bobrok, sekedar, aplikasi, uang, anggaran, tappi, gak, bermanfaat, gini, narik, ppn, pph, masyarakat, tercekik, bos, kebijakan, pelaksana, wajib, pajak, pertimbangkan","bobrok, dar, aplikasi, uang, anggar, tappi, gak, manfaat, gin, narik, ppn, pph, masyarakat, cekik, bos, bijak, laksana, wajib, pajak, timbang",bobrok dar aplikasi uang anggar tappi gak manfaat gin narik ppn pph masyarakat cekik bos bijak laksana wajib pajak timbang
Pengguna Google,"Sistem burukkk sekali, daftar pulsa kepotong ga bisa registrasi tahap 2",negatif,sistem burukkk sekali daftar pulsa kepotong ga bisa registrasi tahap ,"sistem, burukkk, sekali, daftar, pulsa, kepotong, ga, bisa, registrasi, tahap","sistem, burukkk, daftar, pulsa, kepotong, ga, registrasi, tahap","sistem, burukkk, daftar, pulsa, potong, ga, registrasi, tahap",sistem burukkk daftar pulsa potong ga registrasi tahap
Pengguna Google,"Tolong Perbaiki server, sering ga bisa di akses dan ga bisa di pencet mohon di fix segera",negatif,tolong perbaiki server sering ga bisa di akses dan ga bisa di pencet mohon di fix segera,"tolong, perbaiki, server, sering, ga, bisa, di, akses, dan, ga, bisa, di, pencet, mohon, di, fix, segera","tolong, perbaiki, server, ga, akses, ga, pencet, mohon, fix","tolong, baik, server, ga, akses, ga, pencet, mohon, fix",tolong baik server ga akses ga pencet mohon fix
Pengguna Google,App dan website sama aja pendaftaran online gk bisa krn kode captha salah teroooos Sama aja gk bisa. Bkin online dong kalau kyk gni,negatif,app dan website sama aja pendaftaran online gk bisa krn kode captha salah teroooos sama aja gk bisa bkin online dong kalau kyk gni,"app, dan, website, sama, aja, pendaftaran, online, gk, bisa, krn, kode, captha, salah, teroooos, sama, aja, gk, bisa, bkin, online, dong, kalau, kyk, gni","app, website, aja, pendaftaran, online, gk, krn, kode, captha, salah, teroooos, aja, gk, bkin, online, kyk, gni","app, website, aja, daftar, online, gk, krn, kode, captha, salah, teroooos, aja, gk, bkin, online, kyk, gni",app website aja daftar online gk krn kode captha salah teroooos aja gk bkin online kyk gni
Pengguna Google,"baru buka langsung error, mau login error lg, nggak bisa di pake, mau laporan nggak bisa",negatif,baru buka langsung error mau login error lg nggak bisa di pake mau laporan nggak bisa,"baru, buka, langsung, error, mau, login, error, lg, nggak, bisa, di, pake, mau, laporan, nggak, bisa","buka, langsung, error, login, error, lg, nggak, pake, laporan, nggak","buka, langsung, error, login, error, lg, nggak, pake, lapor, nggak",buka langsung error login error lg nggak pake lapor nggak
Pengguna Google,"tidak ada gunanya mau penyamaan nik sama npwp saja gk bisa harus ke kantor terdekat, pajak indonesia cuma mau duitnya, pelayanannya noll",negatif,tidak ada gunanya mau penyamaan nik sama npwp saja gk bisa harus ke kantor terdekat pajak indonesia cuma mau duitnya pelayanannya noll,"tidak, ada, gunanya, mau, penyamaan, nik, sama, npwp, saja, gk, bisa, harus, ke, kantor, terdekat, pajak, indonesia, cuma, mau, duitnya, pelayanannya, noll","gunanya, penyamaan, nik, npwp, gk, kantor, terdekat, pajak, indonesia, duitnya, pelayanannya, noll","guna, sama, nik, npwp, gk, kantor, dekat, pajak, indonesia, duit, layan, noll",guna sama nik npwp gk kantor dekat pajak indonesia duit layan noll
Pengguna Google,Lemot sekali bisa di perbaiki tidak kalau tidak hapus saja aplikasi ini !!,negatif,lemot sekali bisa di perbaiki tidak kalau tidak hapus saja aplikasi ini ,"lemot, sekali, bisa, di, perbaiki, tidak, kalau, tidak, hapus, saja, aplikasi, ini","lemot, perbaiki, hapus, aplikasi","lot, baik, hapus, aplikasi",lot baik hapus aplikasi
Pengguna Google,"Fungsinya app ini apa,toh mau upload data pajak juga harus pake versi web",negatif,fungsinya app ini apatoh mau upload data pajak juga harus pake versi web,"fungsinya, app, ini, apatoh, mau, upload, data, pajak, juga, harus, pake, versi, web","fungsinya, app, apatoh, upload, data, pajak, pake, versi, web","fungsi, app, apatoh, upload, data, pajak, pake, versi, web",fungsi app apatoh upload data pajak pake versi web
Pengguna Google,"Aplikasi banyak bug dan kurang stabil,serta penggunaanya yang kurang jelas",negatif,aplikasi banyak bug dan kurang stabilserta penggunaanya yang kurang jelas,"aplikasi, banyak, bug, dan, kurang, stabilserta, penggunaanya, yang, kurang, jelas","aplikasi, bug, stabilserta, penggunaanya","aplikasi, bug, stabilserta, penggunaanya",aplikasi bug stabilserta penggunaanya
Pengguna Google,"Aplikasinya gak bisa d operasi kan, coba buat log in pun gak ada respon",negatif,aplikasinya gak bisa d operasi kan coba buat log in pun gak ada respon,"aplikasinya, gak, bisa, d, operasi, kan, coba, buat, log, in, pun, gak, ada, respon","aplikasinya, gak, d, operasi, coba, log, in, gak, respon","aplikasi, gak, d, operasi, coba, log, in, gak, respon",aplikasi gak d operasi coba log in gak respon
Pengguna Google,aplikasi busukk buangÃ‚Â² anggaran negara aja gimana cerita nya aplikasi pelayanan pajak busuk begini ngebut minta bayar lajak tepat waktu tapi giliran mau daftar npwp aja busuk nya minta ampun lebih bagusan aplikasi ilegal dari pada aplikasi ini yg gak ada gunanaya hanya mempersulit masyarakat,negatif,aplikasi busukk buang anggaran negara aja gimana cerita nya aplikasi pelayanan pajak busuk begini ngebut minta bayar lajak tepat waktu tapi giliran mau daftar npwp aja busuk nya minta ampun lebih bagusan aplikasi ilegal dari pada aplikasi ini yg gak ada gunanaya hanya mempersulit masyarakat,"aplikasi, busukk, buang, anggaran, negara, aja, gimana, cerita, nya, aplikasi, pelayanan, pajak, busuk, begini, ngebut, minta, bayar, lajak, tepat, waktu, tapi, giliran, mau, daftar, npwp, aja, busuk, nya, minta, ampun, lebih, bagusan, aplikasi, ilegal, dari, pada, aplikasi, ini, yg, gak, ada, gunanaya, hanya, mempersulit, masyarakat","aplikasi, busukk, buang, anggaran, negara, aja, gimana, cerita, nya, aplikasi, pelayanan, pajak, busuk, ngebut, bayar, lajak, giliran, daftar, npwp, aja, busuk, nya, ampun, bagusan, aplikasi, ilegal, aplikasi, yg, gak, gunanaya, mempersulit, masyarakat","aplikasi, busukk, buang, anggar, negara, aja, gimana, cerita, nya, aplikasi, layan, pajak, busuk, ngebut, bayar, lajak, gilir, daftar, npwp, aja, busuk, nya, ampun, bagus, aplikasi, ilegal, aplikasi, yg, gak, gunanaya, sulit, masyarakat",aplikasi busukk buang anggar negara aja gimana cerita nya aplikasi layan pajak busuk ngebut bayar lajak gilir daftar npwp aja busuk nya ampun bagus aplikasi ilegal aplikasi yg gak gunanaya sulit masyarakat
